FishID,Species,TagID,TagType,Origin,FishIDs,ProjectID,ReleaseSite,CaptureDate,CaptureLocation,Easting,Northing,ForkLength,TotalLength,LengthUnit,Mass,MassUnit,Alive,Recapture,InitialRelease,Sex,Interorbital,InsideMouth,OutsideMouth,DorsalScore,CaudalScore,FinClipObs,Surgeon,VIE,DevelopmentalStage,StockingMark1,StockingMark2,FinClip,ScaleSample,SensorType,SensorIDCode,SensorCodeSpace,System,Notes
SNS-2008-016,SNS,1043696,Acoustic,Wild,"Carlin: 32115; FLOY: 101109; Genetic ID: G-218; Photo ID: 12-156;",Sturgeon-PNR,"Penobscot River","2008-10-17 13:45:00","Penobscot River",515033,4958103,,,cm,,kg,1,1,0,,,,,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2008-016,SNS,1043696,Acoustic,Wild,"Carlin: 32115; FLOY: 101109; Genetic ID: G-218; Photo ID: 12-156;",Sturgeon-PNR,"Penobscot River","2009-10-21 14:01:00","Penobscot River",517033,4958041,80,93,cm,3.75,kg,1,1,0,,,,,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2008-016,SNS,1043696,Acoustic,Wild,"Carlin: 32115; FLOY: 101109; Genetic ID: G-218; Photo ID: 12-156;",Sturgeon-PNR,"Penobscot River","2010-09-10 12:55:00","Penobscot River",517235,4958283,82,96,cm,4.5,kg,1,1,0,U,57,44,47,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2008-016,SNS,1043696,Acoustic,Wild,"Carlin: 32115; FLOY: 101109; Genetic ID: G-218; Photo ID: 12-156;",Sturgeon-PNR,"Penobscot River","2012-10-05 00:00:00","Penobscot River",517237,4958320,82,98,cm,4.1500000000000004,kg,1,1,0,U,58,41,,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2008-024,SNS,1043693,Acoustic,Wild,"Carlin: 32122; Genetic ID: G-225; Photo ID: 08-040;",Sturgeon-PNR,"Penobscot River","2008-08-13 09:25:00","Penobscot River",516829,4957870,90,105,cm,8.0,kg,1,0,1,F,67,46,54,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2008-038,SNS,1098597,Acoustic,Wild,"Carlin: 32987; Genetic ID: G-238; Photo ID: 10-198;",Sturgeon-PNR,"Penobscot River","2008-08-14 08:46:00","Penobscot River",517057,4950862,88,105,cm,6.5,kg,1,0,1,U,65,45,58,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2008-038,SNS,1098597,Acoustic,Wild,"Carlin: 32987; Genetic ID: G-238; Photo ID: 10-198;",Sturgeon-PNR,"Penobscot River","2008-10-27 11:13:00","Penobscot River",516967,4958040,86,102,cm,6.0,kg,1,1,0,EF,66,49,58,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2008-038,SNS,1098597,Acoustic,Wild,"Carlin: 32987; Genetic ID: G-238; Photo ID: 10-198;",Sturgeon-PNR,"Penobscot River","2010-10-11 11:52:00","Penobscot River",517235,4958383,88,105,cm,7.0,kg,1,1,0,LF,67,45,,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2008-048,SNS,1098591,Acoustic,Wild,"Carlin: 32133; Genetic ID: G-236; Photo ID: 08-053;",Sturgeon-PNR,"Penobscot River","2008-08-14 09:28:00","Penobscot River",516830,4957887,89,106,cm,7.0,kg,1,0,1,F,61,41,54,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2008-048,SNS,1098591,Acoustic,Wild,"Carlin: 32133; Genetic ID: G-236; Photo ID: 08-053;",Sturgeon-PNR,"Penobscot River","2010-10-11 11:52:00","Penobscot River",517235,4958383,98,110,cm,7.5,kg,1,1,0,F,71,53,60,,,,,,,,,,,,NA,NA,Penobscot,
